distance,Right_lat_irreg,right vert irreg,left lat irreg,left vert irreg
535.9107,-0.001045195,-0.000797217,-0.002344328,-0.00108375
536.0912,-0.000712426,-0.000945507,-0.002462501,-0.001206512
536.2718,-0.000401537,-0.001071194,-0.002549085,-0.001316404
536.4525,-0.00012519,-0.001172708,-0.002604745,-0.001418291
536.6331,0.000104041,-0.001248529,-0.00263024,-0.001517052
536.8139,0.000278909,-0.001298838,-0.002627899,-0.001616919
536.9948,0.00040214,-0.001326995,-0.002602708,-0.00172103
537.1757,0.000477491,-0.001336703,-0.002559888,-0.001832445
537.3566,0.000509944,-0.001331888,-0.002504231,-0.001953643
537.5378,0.000509903,-0.001317395,-0.002438737,-0.002084522
537.7189,0.000489397,-0.001298405,-0.002365789,-0.002224513
537.8998,0.000460227,-0.001279912,-0.002287533,-0.002372893
538.0807,0.000430577,-0.001264821,-0.002203113,-0.002526908
538.2616,0.000406098,-0.001254571,-0.002109556,-0.002682404
538.4425,0.000392339,-0.001250549,-0.002003827,-0.002835213
538.6234,0.000391191,-0.001252371,-0.001882727,-0.00298042
538.8041,0.000398606,-0.001256787,-0.001742776,-0.003111854
538.9849,0.000409996,-0.001260281,-0.00158046,-0.003223213
539.1657,0.000420636,-0.001259184,-0.001393229,-0.003308322
539.3464,0.000425229,-0.001249168,-0.001182688,-0.003361573
539.527,0.000418345,-0.001225751,-0.000951578,-0.003377504
539.7075,0.000394974,-0.001184664,-0.00070297,-0.003350876
539.8881,0.000354731,-0.001123992,-0.000443553,-0.00327941
540.0686,0.00030013,-0.001043306,-0.000182521,-0.003162862
540.2491,0.000233767,-0.000942234,7.09E-05,-0.003001072
540.4296,0.000160218,-0.000822434,0.000307898,-0.002796567
540.6102,8.70E-05,-0.000688552,0.000520406,-0.002556269
540.7907,2.18E-05,-0.000545476,0.000700381,-0.002287504
540.9713,-2.85E-05,-0.000398388,0.000841289,-0.001998217
541.1518,-6.02E-05,-0.000253549,0.000942793,-0.001698907
541.3323,-7.03E-05,-0.000117475,0.00100615,-0.001400738
541.5128,-5.63E-05,3.52E-06,0.001033065,-0.001114667
541.6933,-2.10E-05,0.000105215,0.001030516,-0.000849143
541.8738,3.02E-05,0.000184601,0.001008914,-0.000610987
542.0541,9.14E-05,0.000238755,0.000978755,-0.000406986
542.2345,0.000156261,0.000267078,0.000950628,-0.000240193
542.4147,0.000217134,0.000272139,0.000935221,-0.000107978
542.5948,0.00026639,0.000256739,0.000943277,-7.13E-06
542.7746,0.000297635,0.000224462,0.000983877,6.65E-05
542.9544,0.000308747,0.000181231,0.001059512,0.000121526
543.1343,0.000298341,0.000133483,0.001171182,0.000167679
543.3143,0.000265403,8.77E-05,0.001319243,0.000214491
543.4944,0.000212741,4.97E-05,0.00149753,0.000269586
543.6746,0.000145344,2.54E-05,0.001696268,0.000339542
543.8547,6.82E-05,2.05E-05,0.001905604,0.000430806
544.0349,-1.36E-05,3.84E-05,0.002114639,0.000545845
544.215,-9.54E-05,8.03E-05,0.002311111,0.000681966
544.3952,-0.00017204,0.000146766,0.002482672,0.000836129
544.5754,-0.000239585,0.000237344,0.002618623,0.001003931
544.7556,-0.000296523,0.00034731,0.002713329,0.001176649
544.9359,-0.000341948,0.000471045,0.00276216,0.001344717
545.1163,-0.000375021,0.000602676,0.002761295,0.001498793
545.2968,-0.000395645,0.000734141,0.002713525,0.001631102
545.4772,-0.00040413,0.000856161,0.002624915,0.001734642
545.6577,-0.000400771,0.000959466,0.002501619,0.001802524
545.8383,-0.000384928,0.001035821,0.002351849,0.001831554
546.0189,-0.00035476,0.001078335,0.002186207,0.001822851
546.1995,-0.000308344,0.001080205,0.002015423,0.001777782
546.3801,-0.000243792,0.001036342,0.00184919,0.001699129
546.5607,-0.000159333,0.000947068,0.001694275,0.001593625
546.7414,-5.32E-05,0.000813762,0.001556926,0.001468696
546.9221,7.59E-05,0.000638401,0.001442634,0.001331692
547.1028,0.000225844,0.000428148,0.001351357,0.001189466
547.2836,0.000392513,0.000192789,0.001280559,0.001048616
547.4644,0.000571807,-5.79E-05,0.001227598,0.00091563
547.6452,0.000756968,-0.000313239,0.001187333,0.000794676
547.8263,0.000938357,-0.000562301,0.001151931,0.000687506
548.0074,0.001105682,-0.000793269,0.001113434,0.000595653
548.1884,0.001249206,-0.000996263,0.001064249,0.000519586
548.3693,0.00136056,-0.001166405,0.000997904,0.000457387
548.55,0.001431599,-0.001299646,0.000908107,0.000406726
548.7309,0.001455007,-0.001392823,0.00078919,0.000365235
548.9117,0.001429474,-0.001449158,0.00063993,0.000330308
549.0925,0.001356345,-0.00147469,0.000461085,0.000299234
549.2733,0.001237132,-0.001475544,0.00025354,0.00026934
549.454,0.001077219,-0.001459648,2.15E-05,0.000238934
549.6348,0.000885997,-0.001436785,-0.000227333,0.000207396
549.8156,0.000673036,-0.001416822,-0.000484944,0.000174157
549.9963,0.000447708,-0.001408036,-0.000742807,0.000139259
550.1771,0.000218837,-0.00141484,-0.000990794,0.00010437
550.3578,-4.84E-06,-0.001441063,-0.00121851,7.14E-05
550.5385,-0.000215389,-0.001489522,-0.001415897,4.25E-05
550.7192,-0.000409686,-0.001556651,-0.001575569,2.05E-05
550.8998,-0.000586521,-0.001636405,-0.001691298,8.67E-06
551.0804,-0.000744804,-0.00172264,-0.001757032,1.03E-05
551.2609,-0.000885957,-0.00180718,-0.00177071,2.82E-05
551.4415,-0.001013749,-0.001879979,-0.001734445,6.45E-05
551.622,-0.001132028,-0.001930937,-0.001650555,0.000121472
551.8025,-0.001244028,-0.001951515,-0.00152322,0.000200204
551.9829,-0.001351619,-0.001936591,-0.001361331,0.00029929
552.1633,-0.001456484,-0.001881503,-0.0011745,0.0004169
552.3437,-0.001559729,-0.001782681,-0.000972407,0.00055076
552.524,-0.001659169,-0.001642742,-0.000765271,0.000695547
552.7042,-0.001751442,-0.001466526,-0.000563583,0.000844655
552.8843,-0.001833191,-0.001258971,-0.000377769,0.000991404
553.0642,-0.001900541,-0.001027733,-0.000214942,0.001128932
553.2438,-0.001949335,-0.000782461,-8.01E-05,0.001249232
553.4235,-0.00197548,-0.000532321,2.25E-05,0.001344753
553.6032,-0.001975949,-0.000286027,9.07E-05,0.001409434
553.7831,-0.001950291,-5.03E-05,0.000127211,0.001440596
553.9632,-0.001898356,0.000168176,0.000135673,0.001436126
554.1434,-0.001820456,0.000363503,0.00011983,0.001394812
554.3235,-0.001719473,0.000534261,8.50E-05,0.001320487
554.5038,-0.001599188,0.000680774,3.70E-05,0.001218772
554.6841,-0.001463368,0.000803522,-1.83E-05,0.001095358
554.8643,-0.001315448,0.000905451,-7.77E-05,0.000957226
555.0446,-0.001158566,0.00099168,-0.00013963,0.000812431
555.2249,-0.00099584,0.001067399,-0.000202622,0.000669039
555.4052,-0.000829511,0.001137745,-0.000266866,0.00053336
555.5855,-0.00065998,0.001207737,-0.000335561,0.000408347
555.7659,-0.000487431,0.001282374,-0.000412251,0.000296556
555.9462,-0.000312042,0.001366199,-0.00050029,0.000199564
556.1266,-0.000133864,0.001461253,-0.000602066,0.000114219
556.307,4.71E-05,0.001568715,-0.000719663,3.59E-05
556.4874,0.000230724,0.00168963,-0.000854897,-3.99E-05
556.6678,0.000415168,0.001822719,-0.001005678,-0.000118071
556.8483,0.000597095,0.001964752,-0.001166992,-0.000203339
557.0287,0.000773125,0.002112432,-0.001333735,-0.000300541
557.2092,0.000939258,0.002261646,-0.001499327,-0.000412041
557.3896,0.001090253,0.002406646,-0.001654644,-0.000535949
557.5702,0.001220709,0.002541481,-0.001790319,-0.000669951
557.7507,0.001325701,0.002660297,-0.001897785,-0.000810904
557.9314,0.001402793,0.002757784,-0.001971993,-0.000952
558.1121,0.001450337,0.002828796,-0.002008887,-0.001085434
558.2929,0.001466946,0.002868344,-0.002004898,-0.001203579
558.4738,0.001455272,0.002873932,-0.001962462,-0.001301034
558.6547,0.001421122,0.002845023,-0.001888129,-0.001373935
558.8359,0.001370339,0.002781058,-0.001788564,-0.001418493
559.0174,0.001310209,0.002683536,-0.001672183,-0.001434358
559.1987,0.001250678,0.002558017,-0.001549467,-0.001426843
559.3798,0.001201772,0.002410286,-0.001431278,-0.001401597
559.5607,0.001172788,0.002246472,-0.00132751,-0.001364865
559.7416,0.001170147,0.002074569,-0.001243127,-0.001325469
559.9225,0.001199512,0.00190309,-0.001181736,-0.001292969
560.1034,0.001266073,0.00174043,-0.001146384,-0.001276592
560.2842,0.001369347,0.001592997,-0.001133448,-0.001281307
560.465,0.001505082,0.001465901,-0.00113467,-0.001309126
560.6457,0.001668913,0.001364163,-0.001141681,-0.001361951
560.8264,0.001853642,0.001289985,-0.001145127,-0.001437697
561.007,0.002047714,0.001241265,-0.001134027,-0.001527689
561.1876,0.002239256,0.001215537,-0.001097234,-0.001622613
561.3681,0.002416545,0.001209404,-0.001025216,-0.001712772
561.5487,0.002568346,0.001215887,-0.000915293,-0.001786942
561.7292,0.002683521,0.001227148,-0.000766598,-0.001833512
561.9099,0.002751383,0.001235406,-0.000578826,-0.001841314
562.0905,0.002766072,0.001233491,-0.000358499,-0.001804462
562.2711,0.002724634,0.001214597,-0.000116714,-0.001720583
562.4517,0.002624227,0.001171969,0.000135356,-0.001587431
562.6323,0.002465691,0.001101192,0.000386622,-0.001406627
562.813,0.002255009,0.001001123,0.000626079,-0.001185914
562.9935,0.00199856,0.000870874,0.000842713,-0.000933569
563.1741,0.0017035,0.000710612,0.001027621,-0.000658111
563.3546,0.00137965,0.000524118,0.001180437,-0.000368973
563.535,0.001037402,0.000315961,0.001302926,-7.58E-05
563.7153,0.000686945,9.08E-05,0.001397384,0.00021189
563.8956,0.00033696,-0.000145884,0.001472505,0.000488513
564.0757,-4.44E-06,-0.000387814,0.001541112,0.000751193
564.2554,-0.00032906,-0.000628655,0.001615983,0.000996503
564.4349,-0.000631827,-0.000863506,0.001708191,0.00122251
564.6145,-0.0009103,-0.001088333,0.001826306,0.001429786
564.7943,-0.001161785,-0.001298854,0.001978764,0.001619402
564.9744,-0.001384026,-0.001491132,0.002170858,0.001791808
565.1545,-0.001577025,-0.001663066,0.002397067,0.001945205
565.3346,-0.001741285,-0.001812946,0.002649626,0.002077319
565.5148,-0.001877422,-0.001939326,0.002919981,0.002185567
565.6949,-0.001986454,-0.002042651,0.003192879,0.002264943
565.8751,-0.002069606,-0.002124406,0.003449486,0.002309157
566.0553,-0.002128102,-0.002186115,0.003671012,0.00231196
566.2356,-0.002163237,-0.002230516,0.003841399,0.002269031
566.4159,-0.002176393,-0.002261952,0.003947978,0.002178411
566.5963,-0.002168957,-0.002284882,0.003978318,0.00203831
566.7767,-0.002142634,-0.002303862,0.003924007,0.00184941
566.9572,-0.00210019,-0.002323752,0.003788379,0.001619692
567.1376,-0.002044608,-0.00234948,0.003576911,0.001358462
567.3181,-0.001978985,-0.002385686,0.003296048,0.00107548
567.4987,-0.001907349,-0.00243439,0.002959933,0.00078414
567.6792,-0.001834216,-0.002496229,0.002586333,0.000499535
567.8597,-0.001764091,-0.002571747,0.002192999,0.000236645
568.0403,-0.001700812,-0.002658665,0.001796083,7.07E-06
568.2209,-0.001647379,-0.002751206,0.00141003,-0.000181283
568.4015,-0.001606744,-0.002843368,0.001049099,-0.000320759
568.5822,-0.001580831,-0.002928695,0.000724429,-0.000406987
568.7628,-0.001568419,-0.002999389,0.000438793,-0.000444535
568.9436,-0.001567695,-0.0030474,0.000193575,-0.000439471
569.1246,-0.001576573,-0.003065157,-1.04E-05,-0.000398477
569.3055,-0.001590639,-0.003049059,-0.000178586,-0.000332258
569.4864,-0.001604366,-0.00299757,-0.000318809,-0.000253264
569.6672,-0.001612259,-0.002909315,-0.000438744,-0.000173932
569.848,-0.001609565,-0.002787155,-0.000545706,-0.000104103
570.0289,-0.001592349,-0.002638685,-0.00064665,-5.07E-05
570.2098,-0.001556719,-0.002471781,-0.000748556,-2.03E-05
570.3906,-0.001500158,-0.002294736,-0.000857046,-1.74E-05
570.5715,-0.001423794,-0.002116935,-0.000973999,-3.96E-05
570.7523,-0.001329353,-0.001947941,-0.001100664,-8.37E-05
570.9331,-0.001218864,-0.001796429,-0.001238016,-0.000146166
571.1139,-0.001096495,-0.001665158,-0.001384891,-0.000221607
571.2947,-0.000967305,-0.001554382,-0.001539182,-0.000303922
571.4753,-0.000836281,-0.001464111,-0.001698762,-0.000387063
571.656,-0.000707013,-0.001389379,-0.001861487,-0.000467398
571.8366,-0.000581694,-0.001320285,-0.002025194,-0.000543887
572.0172,-0.000462458,-0.001246734,-0.002187722,-0.00061563
572.1977,-0.000349958,-0.001159009,-0.002346811,-0.000682853
572.3782,-0.000241387,-0.001048256,-0.0024999,-0.000748691
572.5587,-0.00013344,-0.000905755,-0.002644379,-0.00081675
572.7392,-2.27E-05,-0.000724162,-0.002777454,-0.000890403
572.9197,9.44E-05,-0.000504611,-0.002895091,-0.000971445
573.1001,0.000222005,-0.000251498,-0.002992734,-0.001061009
573.2805,0.000363658,3.05E-05,-0.003065828,-0.001160112
573.4609,0.000520048,0.000331447,-0.003110037,-0.001267104
573.6413,0.000688986,0.000636625,-0.003121251,-0.001377675
573.8216,0.000868152,0.000931083,-0.003095367,-0.0014874
574.0019,0.001053507,0.001201245,-0.003029731,-0.001591612
574.1821,0.001237255,0.001436482,-0.002925185,-0.001685055
574.3622,0.001411138,0.001626611,-0.002783093,-0.001762379
574.5423,0.00156716,0.001763174,-0.00260546,-0.001818724
574.7222,0.001698731,0.001847645,-0.002398174,-0.001852245
574.9019,0.001799801,0.00188512,-0.002169161,-0.001862144
575.0816,0.00186482,0.001880973,-0.001926327,-0.001847794
575.2615,0.001892653,0.001844684,-0.001677674,-0.001810394
575.4414,0.001886273,0.001789618,-0.001431299,-0.00175278
575.6215,0.001848839,0.001729335,-0.001195279,-0.001677836
575.8016,0.001785348,0.001675247,-0.000975656,-0.001587854
575.9816,0.001704728,0.001633921,-0.000774286,-0.001483924
576.1617,0.001616421,0.001611282,-0.000592473,-0.001366979
576.3418,0.001529372,0.001611703,-0.000430704,-0.001237533
576.522,0.001449674,0.001630487,-0.00028516,-0.001093846
576.7021,0.001382403,0.001659648,-0.000150594,-0.000933436
576.8824,0.001332364,0.001691122,-2.18E-05,-0.000753889
577.0628,0.001299101,0.001715699,0.000105796,-0.000553779
577.2432,0.001277465,0.001723137,0.000236307,-0.000332445
577.4237,0.00126212,0.001703163,0.000373794,-8.93E-05
577.6042,0.001246525,0.001649431,0.000519967,0.000174299
577.7847,0.001221606,0.001563913,0.000672117,0.000452714
577.9652,0.00117796,0.001449643,0.000827046,0.000740039
578.1458,0.001107165,0.001311215,0.000980966,0.001029875
578.3262,0.00100616,0.001161725,0.001127242,0.001313624
578.5067,0.000873707,0.001017151,0.00125838,0.001582017
578.6871,0.00070893,0.000893334,0.00136706,0.001825962
578.8677,0.000517194,0.00080394,0.001448532,0.002039187
579.0482,0.000309105,0.000760872,0.001499962,0.002217548
579.2288,9.55E-05,0.000775954,0.001518633,0.002357044
579.4097,-0.000112555,0.000855525,0.001504965,0.002456544
579.5905,-0.000301519,0.000994515,0.001464843,0.002520013
579.7715,-0.00045852,0.00118683,0.001404542,0.00255202
579.9526,-0.000571728,0.001424478,0.001330799,0.002557277
580.1337,-0.000636751,0.001691283,0.001252724,0.002541996
580.3146,-0.00065158,0.001968716,0.001180197,0.002512833
580.4955,-0.000614725,0.002238622,0.001122949,0.002476261
580.6766,-0.000532064,0.002486857,0.001087497,0.002435608
580.8575,-0.000414954,0.002702127,0.001077949,0.00239186
581.0385,-0.000274901,0.002873302,0.001098305,0.002345918
581.2194,-0.000124318,0.002995279,0.001149368,0.00229663
581.4003,2.29E-05,0.003073191,0.001226321,0.002239235
581.5812,0.000152683,0.003113159,0.001323774,0.002168602
581.762,0.00025264,0.003122324,0.001435791,0.002079854
581.9427,0.000316972,0.003112115,0.001553935,0.001969315
582.1234,0.00034165,0.003095058,0.001669044,0.001833646
582.304,0.000323204,0.003083085,0.001772109,0.00166986
582.4846,0.000264684,0.003081474,0.001856587,0.001479358
582.6651,0.00017338,0.003091189,0.001917696,0.00126662
582.8456,5.67E-05,0.003113024,0.001950728,0.001036216
583.0262,-7.72E-05,0.003142157,0.001953382,0.000794369
583.2068,-0.000218755,0.003165233,0.001927342,0.000550019
583.3875,-0.0003582,0.003168175,0.001874668,0.000312351
583.5681,-0.000486975,0.003136979,0.00179782,9.00E-05
583.7487,-0.000600664,0.003057932,0.001700976,-0.000110893
583.9293,-0.000695847,0.002917398,0.00158877,-0.000284591
584.1099,-0.000769445,0.002702695,0.001465731,-0.000425818
584.2903,-0.000821939,0.002411004,0.001335177,-0.000533191
584.4708,-0.000855948,0.002045314,0.001199656,-0.000607877
584.6512,-0.000874115,0.001608781,0.001061705,-0.000651103
584.8315,-0.000879049,0.001110647,0.000922878,-0.00066506
585.0117,-0.000873318,0.000568602,0.000783207,-0.000653405
585.1918,-0.000859477,7.51E-07,0.000642647,-0.000619922
585.3719,-0.00083944,-0.000575046,0.000501044,-0.00056802
585.5519,-0.000812903,-0.001141391,0.000357906,-0.000499646
585.732,-0.00077904,-0.0016818,0.000212799,-0.000416491
585.912,-0.000737005,-0.002180021,6.51E-05,-0.000320115
586.0922,-0.000685628,-0.002627962,-8.57E-05,-0.000211814
586.2723,-0.000623552,-0.003022272,-0.000239871,-9.27E-05
586.4525,-0.000549443,-0.003359814,-0.000397867,3.59E-05
586.6326,-0.000463281,-0.003641829,-0.000560394,0.000171123
586.8127,-0.000366861,-0.003875462,-0.000728616,0.000307267
586.993,-0.000262102,-0.004068294,-0.00090371,0.000438602
587.1732,-0.000151415,-0.004227695,-0.001086864,0.000558528
587.3535,-3.89E-05,-0.004360316,-0.001279326,0.000657699
587.5339,7.10E-05,-0.00447267,-0.001482362,0.000726229
587.7142,0.000173814,-0.004570839,-0.001696997,0.000754505
587.8946,0.000266417,-0.004656704,-0.001922028,0.000735379
588.075,0.000346167,-0.004729817,-0.002155118,0.00066297
588.2554,0.000410506,-0.004789677,-0.002393837,0.000531563
588.4358,0.000458592,-0.0048347,-0.00263321,0.00034055
588.6162,0.000491831,-0.004861884,-0.002865261,9.54E-05
588.7966,0.000511785,-0.004868131,-0.003081843,-0.000197929
588.9771,0.000520339,-0.004850964,-0.003274384,-0.00053153
589.1575,0.000520429,-0.004809926,-0.003433161,-0.0008913
589.338,0.000515204,-0.004744968,-0.003548262,-0.00126211
589.5185,0.000507662,-0.004656164,-0.003610308,-0.001629006
589.699,0.000499425,-0.00454468,-0.003613915,-0.001978151
589.8796,0.000491404,-0.004412255,-0.003555572,-0.002296255
590.0602,0.000484471,-0.004260596,-0.003431959,-0.002570233
590.2409,0.000478399,-0.004090147,-0.003244551,-0.002791804
590.4216,0.000471619,-0.003899808,-0.003000178,-0.002957973
590.6024,0.000462476,-0.003688384,-0.00270594,-0.00306603
590.7833,0.000449436,-0.003454211,-0.002370228,-0.00311545
590.9641,0.000431333,-0.003194178,-0.002005097,-0.003111658
591.145,0.000407063,-0.002904917,-0.001623232,-0.003061072
591.3259,0.000375736,-0.002583431,-0.001236966,-0.002970221
591.5068,0.000338101,-0.002229768,-0.000856001,-0.0028465
591.6877,0.000295686,-0.001845477,-0.000488889,-0.00269772
591.8685,0.00025002,-0.00143212,-0.00014393,-0.002531605
592.0494,0.000203019,-0.000995115,0.000174681,-0.002354224
592.2302,0.000157019,-0.000544136,0.000467209,-0.002169854
592.411,0.000114389,-8.91E-05,0.000734121,-0.001982685
592.5919,7.69E-05,0.000359395,0.000976808,-0.001796419
592.7727,4.48E-05,0.000789467,0.001199194,-0.001613403
592.9536,1.82E-05,0.001188859,0.001405629,-0.001435765
593.1344,-3.14E-06,0.001546092,0.001600083,-0.001265676
593.3151,-2.13E-05,0.001854952,0.001783705,-0.001105696
593.4959,-3.89E-05,0.002111429,0.001956389,-0.000958576
593.6766,-5.86E-05,0.002311749,0.00211791,-0.000827052
593.8574,-8.31E-05,0.002457333,0.002265339,-0.000713333
594.038,-0.000114788,0.002554681,0.002392915,-0.000619084
594.2187,-0.000156061,0.002610491,0.002494738,-0.000545938
594.3994,-0.000208443,0.002632158,0.002565405,-0.000494231
594.58,-0.000271348,0.002628664,0.002600745,-0.000461055
594.7605,-0.000343905,0.002609204,0.00259678,-0.000443003
594.941,-0.000424889,0.002582226,0.002550456,-0.000436235
595.1216,-0.000511,0.002551808,0.002464795,-0.000434088
595.3021,-0.000598179,0.00252043,0.002345263,-0.000428755
595.4825,-0.000682358,0.002490395,0.002197475,-0.000412487
595.6628,-0.000759302,0.00246073,0.002030335,-0.000378707
595.8431,-0.000824623,0.002427585,0.00185594,-0.000321976
596.0234,-0.000873941,0.002387016,0.001686528,-0.000236903
596.2036,-0.00090362,0.002335562,0.001532965,-0.000120475
596.3838,-0.000911595,0.002270795,0.001403013,2.49E-05
596.564,-0.000896007,0.002190389,0.001304101,0.000196033
596.7441,-0.000855422,0.002092778,0.001242132,0.000388909
596.9243,-0.000790848,0.001980594,0.00121429,0.000595211
597.1044,-0.000704165,0.001857947,0.001214592,0.000805085
597.2845,-0.000597312,0.001728943,0.001236802,0.001008517
597.4646,-0.000473926,0.001598609,0.001270312,0.001196722
597.6447,-0.000339155,0.001472823,0.001300784,0.001361832
597.8249,-0.000198186,0.001357456,0.001313765,0.001495999
598.005,-5.66E-05,0.001256635,0.001296677,0.001594083
598.1852,7.89E-05,0.0011709,0.001240681,0.00165635
598.3654,0.000201739,0.001100357,0.001137392,0.001683712
598.5457,0.000305431,0.001044374,0.000980496,0.001677975
598.726,0.000384771,0.000998324,0.000774033,0.001645445
598.9064,0.000434964,0.000956232,0.000525228,0.001593818
599.0868,0.000451391,0.000912169,0.000241631,0.001530737
599.2673,0.000432475,0.00086118,-6.37E-05,0.001463406
599.4478,0.00037916,0.000799119,-0.000373756,0.001398698
599.6283,0.000292488,0.000721884,-0.000671161,0.001343448
599.8088,0.000175628,0.000627982,-0.000940542,0.001302574
599.9893,3.59E-05,0.000521017,-0.001169672,0.001277565
600.1699,-0.000118957,0.000405179,-0.001346657,0.001269552
600.3504,-0.000280805,0.000285298,-0.001461879,0.001279084
600.5309,-0.000440017,0.000169385,-0.001516118,0.00130402
600.7114,-0.000586478,6.64E-05,-0.001513135,0.00134145
600.8919,-0.000710252,-1.47E-05,-0.001457156,0.00138848
601.0724,-0.000804125,-6.80E-05,-0.001358608,0.001442471
601.253,-0.000862956,-8.96E-05,-0.001232345,0.001500965
601.4335,-0.000881678,-7.56E-05,-0.001093278,0.001561524
601.6142,-0.000858254,-2.57E-05,-0.000955203,0.001622432
601.7949,-0.000796136,5.44E-05,-0.000830082,0.001683175
601.9756,-0.000699359,0.000157901,-0.000729699,0.001743356
602.1564,-0.000572817,0.00027768,-0.000663851,0.001802555
602.3372,-0.000425297,0.000403088,-0.000633701,0.00186027
602.5181,-0.000266693,0.000522564,-0.000638062,0.001915968
602.699,-0.00010687,0.000624728,-0.000675319,0.001969042
602.8799,4.55E-05,0.000701278,-0.000738366,0.002017756
603.0608,0.000182621,0.000746073,-0.000816268,0.002059587
603.2418,0.000296734,0.000753072,-0.000898017,0.002091989
603.4227,0.000382828,0.000720061,-0.00097329,0.002112184
603.6035,0.0004403,0.000650944,-0.001032902,0.002117005
603.7844,0.000468941,0.000550168,-0.001067765,0.002103244
603.9651,0.000469564,0.000423207,-0.00107042,0.002068031
604.1459,0.00044698,0.000279529,-0.00104035,0.002009958
604.3265,0.000406982,0.000129569,-0.000978879,0.001927998
604.5071,0.000355349,-1.64E-05,-0.000887721,0.001821272
604.6877,0.000297922,-0.000149812,-0.000773224,0.001690586
604.8683,0.000240584,-0.000262934,-0.000644815,0.00153786
605.0488,0.00018918,-0.000348212,-0.000511972,0.001365038
605.2292,0.000147991,-0.000401142,-0.000383623,0.001174424
605.4097,0.000119068,-0.000421615,-0.000267839,0.000968886
605.5901,0.000104286,-0.000409862,-0.000172615,0.000751337
605.7706,0.00010485,-0.000367305,-0.000104486,0.000524547
605.951,0.000119561,-0.00029965,-6.42E-05,0.000290717
606.1315,0.000146687,-0.000213559,-5.13E-05,5.19E-05
606.312,0.00018443,-0.000115759,-6.47E-05,-0.000189822
606.4924,0.000230382,-1.36E-05,-9.93E-05,-0.000432624
606.6728,0.000281785,8.50E-05,-0.000147873,-0.000674747
606.8532,0.000335878,0.000172467,-0.00020277,-0.000914452
607.0336,0.000390121,0.00024254,-0.000256963,-0.001149562
607.2138,0.000442286,0.000291181,-0.000304004,-0.00137724
607.394,0.000490178,0.000314498,-0.000337486,-0.001594588
607.5742,0.000531785,0.000309728,-0.000352389,-0.001798622
607.7544,0.0005657,0.000277884,-0.000348643,-0.001986027
607.9344,0.000590647,0.000220768,-0.000327273,-0.0021534
608.1144,0.000605452,0.000140444,-0.000289663,-0.002297522
608.2944,0.000609922,4.12E-05,-0.000240963,-0.002416281
608.4744,0.000604366,-7.17E-05,-0.000188322,-0.002508591
608.6545,0.00058912,-0.000192455,-0.000138875,-0.002573397
608.8346,0.000565459,-0.000316007,-9.91E-05,-0.002611209
609.0147,0.000535892,-0.000437464,-7.48E-05,-0.002624606
609.1948,0.000503012,-0.00055201,-7.16E-05,-0.002616306
609.375,0.000469556,-0.000655712,-9.34E-05,-0.002589344
609.5552,0.000438751,-0.000747556,-0.000138719,-0.002547738
609.7354,0.000413929,-0.000827126,-0.000204893,-0.002495693
609.9157,0.000398235,-0.000894255,-0.000288843,-0.002437188
610.0961,0.000393048,-0.000951093,-0.000382866,-0.002374332
610.2764,0.000398799,-0.001001033,-0.000477021,-0.002308302
610.4568,0.000415855,-0.001047476,-0.000561363,-0.002240209
610.6373,0.00044267,-0.001093369,-0.000626358,-0.002169093
610.8177,0.000475261,-0.001141074,-0.000662955,-0.002091586
610.9982,0.000509485,-0.001192916,-0.000662139,-0.002004188
611.1788,0.000541054,-0.001250062,-0.000617169,-0.001903192
611.3593,0.000565243,-0.001310064,-0.000527675,-0.001784309
611.5397,0.000577242,-0.001369768,-0.000394398,-0.001643151
611.7203,0.000572654,-0.001425745,-0.000218977,-0.001475758
611.9008,0.000550565,-0.001472225,-9.83E-06,-0.001281401
612.0813,0.00051181,-0.00150226,0.000221533,-0.001060826
612.2618,0.000457322,-0.001508936,0.000463537,-0.000814934
612.4424,0.000390913,-0.001486858,0.000703597,-0.000547885
612.623,0.000319834,-0.001432435,0.000928035,-0.00026737
612.8038,0.000251549,-0.001342187,0.001123187,1.88E-05
612.9845,0.000193287,-0.001214713,0.001277529,0.000302312
613.1656,0.000151626,-0.001054418,0.001385105,0.00057302
613.3467,0.000133216,-0.000867375,0.001441239,0.000821312
613.5276,0.000143729,-0.000659995,0.001442112,0.001037973
613.7085,0.000182707,-0.000442724,0.001391587,0.001216905
613.8894,0.000246965,-0.000227809,0.001297039,0.001353474
614.0704,0.000333158,-2.75E-05,0.001166048,0.001443237
614.2513,0.000433933,0.000147466,0.0010088,0.001485855
614.4323,0.000537744,0.00028787,0.000838213,0.00148532
614.6132,0.000632854,0.000384637,0.000667337,0.001445832
614.7941,0.000708447,0.000431525,0.000507918,0.001372598
614.975,0.000755987,0.000429308,0.000368305,0.001273427
615.1558,0.000767298,0.00037983,0.000256303,0.001156538
615.3367,0.000735647,0.000285869,0.000178815,0.001029786
615.5174,0.000663299,0.000156055,0.000136439,0.000898494
615.6981,0.000556012,1.27E-06,0.000127098,0.000766917
615.8787,0.000419777,-0.000167604,0.000148595,0.000639163
616.0593,0.000265338,-0.00033982,0.00019633,0.000515939
616.2399,0.000107839,-0.000504728,0.000263271,0.000394534
616.4205,-3.74E-05,-0.000651708,0.000342278,0.000272083
616.601,-0.000157226,-0.000772417,0.00042699,0.000145232
616.7814,-0.000242564,-0.000863441,0.000512936,9.45E-06
